text_a,text_b,label
"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH","CF Eleven, 151, Cathedral Road, Cardiff, , United Kingdom, CF119PJ",0
"Mercure Salisbury White Hart Hotel, St John St  Salisbury, Wiltshire, South West, SP12SD","Mercure Salisbury White Hart, 1, St John's Street, Salisbury, Wiltshire, South West, SP12SD",1
"Comfort Inn London Westminster, 39 Belgrave Road Victoria London, Westminster, SW1V2BB","Carlton Hotel, 90, Belgrave Road, London, Westminster, SW1V2BJ",0
"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD","Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0
"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN","Elmfield Hotel, 25, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0
"Myrtle House, 25 Albert Road, Blackpool, North West, FY14TA","Royal Alexandra Hotel, 74, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0
"Notting Hill by BridgeStreet, 74 76 Princes Square London  Bayswate London, Westminster, W24NY","The Premier Notting Hill, 5-7, Prince's Square, London, Westminster, W24NP",0
"Holiday Inn Express London Swiss Cottage, 152-156 Finchley Road London, Camden, NW35HS","Holiday Inn Express Swiss Cottage, 152-156, Finchley Road, London, Camden, NW35HS",1
"St George Hotel, 49 Gloucester Place Marble Arch London, Westminster, W1U8JE","Amber Residence Hotel, 42-44, Gloucester Place",0
"Court House Farmhouse Bridport, Court House Farm Whitchurch Canonicorum, Dorset, South West, DT66RQ","Berehayes Holiday Cottages, Gassons Lane, Whitchurch Canonicorum, , United Kingdom, Dorset, South West, DT66RQ",0
"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD","The Hartshead, 17, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0
"South Lawn Hotel, Lymington Road Milford-on-Sea Milford-on-Sea LymingtonHampshire, New Forest, South East, SO410RF","South Lawn Hotel, Lymington Road, Lymington, New Forest, South East, SO410RF",1
"The Westbourne Hyde Park, 51 Gloucester Terrace London, Westminster, W23DQ","The Crescent Hyde Park, 28, Gloucester Terrace",0
"Millennium Hotel London Knightsbridge, 17 Sloane Street Knightsbridge  London, Kensington and Chelsea, SW1X9NU","Millennium Hotel London Knightsbridge, 17, Sloane Street",1
"Poplars Hotel, Woodlands Combe MartinNorth Devon, South West, EX340AR","Poplars Hotel, Woodlands, North Devon, , United Kingdom, South West, EX340AR",1
"Golden Strand Hotel, 43 Osborne Road Blackpool, North West, FY41HQ","The New Osborne Hotel, 12-14, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0
"Albert Hotel, 117 Albert Road Blackpool, North West, FY14PW","Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",1
"Bakers Rest Cottage, Bakers Rest Grasmere, Westmorland and Furness, North West, LA229SU","Moss Grove Hotel, Grasmere, Westmorland and Furness, North West, LA229SW",0
"The Valley Anglesey, London Road ValleyAnglesey, Isle of Anglesey, LL653DU","Valley Hotel, London Road, Holyhead, , GB, Isle of Anglesey, LL653DU",1
"Lensbury Resort, Broom Road TeddingtonMiddlesex, Richmond upon Thames, London, TW119NU","The Lensbury, Broom Road, Teddington, Richmond upon Thames, London, TW119NU",1
"Miramar Guesthouse, 7 Boston Square, King's Lynn and West Norfolk, East of England, PE366DT","The Burleigh, 7, Cliff Terrace, Hunstanton, King's Lynn and West Norfolk, East of England, PE366DY",0
"DoubleTree by Hilton London Ealing, 2 8 Hanger Lane Ealing Common London, W53HN","DoubleTree by Hilton Hotel London - Ealing, 2-8, Hanger Lane, London, W53HN",1
"Anglesey House, 21 Church Walk Llandudno, Conwy, LL302HG","Seaclyffe Hotel, 11-12, Church Walks, Llandudno, , GB, Conwy, LL302HG",0
"Hazels Guest House, 84 Bon Accord Street Aberdeen, Aberdeen City, AB116EJ","Ferndale Private Hotel, 62, Bon-Accord Street, Aberdeen, , GB, Aberdeen City, AB116EL",0
"The Wylfa, Lon Sarn Bach Abersoch, Gwynedd, LL537DY","Neigwl, LâÂ¥n Sarn Bach, Abersoch, , United Kingdom, Gwynedd, LL537EE",0
"Hen Blas, Aberdaron, Gwynedd, LL538BE","Gwesty ty Newydd Hotel, Gwynedd, LL538BE",0
"The Bull At Burford, 105 High Street BurfordOxfordshire, West Oxfordshire, South East, OX184RG","Bull, 105-107, High Street, Burford, Oxfordshire, West Oxfordshire, South East, OX184RG",1
"Travelodge Stoke-on-Trent Trentham, LONGTON ROAD, 206 STOKE ON TRENT, West Midlands, ST48BU","Travelodge, Longton Road, Stoke-on-Trent, West Midlands, ST48BU",1
"The Verdo, 50 Osborne Road Blackpool, North West, FY41HQ","South Shore Hotel, 24, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0
"Haven Hotel, 6 8 Sussex Gardens London, Westminster, W21UL","Queensway Hotel, 147-149, Sussex Gardens, London",0
"Bowness Bay Suites, 4 Kendal Road Bowness-on-Windermere Bowness-on-WindermereWindermere, Westmorland and Furness, North West, LA233EQ","The Belsfield, Kendal Road, Bowness-on-Windermere, Westmorland and Furness, North West, LA233EL",0
"Abbot s Fireside, High Street Elham ElhamCanterburyKent, Folkestone and Hythe, South East, CT46TD","Abbot's Fireside Hotel, High Street, Elham, , United Kingdom, Folkestone and Hythe, South East, CT46TD",1
"London Croydon Aerodrome Hotel  Bw Signature Colle, 680 Purley Way Croydon Surrey, London, CR94LT","London Croydon Aerodrome Hotel, BW Signature Collection, 680, Purley Way, Croydon, CR94LT",1
"Losehill House Hotel & Spa, Lose Hill Lane Hope Derbyshire Edale RoadHope Derbyshire, High Peak, East Midlands, S336AF","Losehill House Hotel & Spa, Lose Hill Lane, Hope Valley, High Peak, East Midlands, S336AF",1
"Victoria Hotel Blackpool, 30 Charnley Road Blackpool, North West, FY14PF","Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0
"Premier Inn Cheltenham Central, 374 Gloucester Road Cheltenham, South West, GL517AY","Premier Inn, 374, Gloucester Road, Cheltenham, South West, GL517AY",1
"Lucas House Hotel, 48 Edgbaston Park Road Lucas House Reception48 Edgbaston Park RoadEdgbaston, Birmingham, West Midlands, B152RA","Lucas House, Edgbaston Park Road, Birmingham, West Midlands, B152RA",1
"Red Lion Hotel, Red Lion Lane BasingstokeHampshire, Basingstoke and Deane, South East, RG217LX","Red Lion, Red Lion Lane, Basingstoke, Hampshire, , GB, Basingstoke and Deane, South East, RG217LX",1
"AC Hotel Manchester Salford Quays, 17 19 Trafford Road Salford Quays Salford QuaysManchester, North West, M53AW","AC Hotel, 17, Trafford Road, Salford, North West, M53AW",1
"Lansdowne House, Abbey Road 13 Llandudno, Conwy, LL302EE","Bryn Derwen Guest House, 34, Abbey Road, Llandudno, , GB, Conwy, LL302EE",0
"Mercure Bristol Grand Hotel, Broad Street Bristol, Bristol, City of, South West, BS12EL","Clayton Hotel, 37-38, Broad Street, Bristol, Bristol, City of, South West, BS12EQ",0
"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG","Staymore Hotel, 555, New South Promenade, Blackpool, , United Kingdom, North West, FY41NF",0
"The Falcon Inn Retreat, 1 Incline Row Aberdare, Rhondda Cynon Taf, CF446LU","The Falcon, Incline Row, Godreaman, , United Kingdom, Rhondda Cynon Taf, CF446LU",1
"Brooklands Over 50's Only, 28/30 King Edward Avenue Blackpool, North West, FY29TA","Brooklands Hotel, 28-30, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1
"The Melita, 35 Charlwood Street Victoria London, Westminster, SW1V2DU","Romanos Hotel, 31, Charlwood Street, London, Westminster, SW1V2DU",1
"Bolam Alnwick, Property 1 Old Bond Gate Gallery, Northumberland, North East, NE661SX","The White Swan Hotel, 16, Bondgate Within, Alnwick, Northumberland, North East, NE661TD",0
"Holiday Inn City Centre, Lime Street Liverpool, North West, L11NQ","Radisson RED, Lime Street, Liverpool",0
"Cardiff Sandringham Hotel, 21 St. Mary Street Cardiff, CF101PL","ML Lodge, Saint Mary Street, Cardiff, , United Kingdom, CF101DX",0
"Leonardo Royal London Tower Bridge, 45 Prescot Street London, Tower Hamlets, E18GP","Leonardo Royal Hotel London Tower Bridge, 45, Prescot Street, London, Tower Hamlets, E18GP",1
"Holiday Inn Express Birmingham South A45, 1270 Coventry Road, Yardley Birmingham, West Midlands, B258BS","Holiday Inn Express, 1270, Coventry Road, Birmingham, , GB, West Midlands, B258BS",1
"Celebrity, 47 Gervis Road EastcliffBournemouth, Bournemouth, Christchurch and Poole, South West, BH13DD","Hotel Celebrity, 47, Gervis Road, Bournemouth, Christchurch and Poole, South West, BH13DD",0
"The Manhattan Hotel, 224 North Promenade Blackpool, North West, FY11RZ","Parisenne Hotel, 240-244, Promenade, Blackpool, North West, FY11RZ",0
"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP","Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",1
"Guildhall Tavern Hotel, Hall Square Denbigh, Denbighshire, LL163NU","Guildhall Tavern, Hall Square, Denbigh, , GB, Denbighshire, LL163NU",1
"Malmaison Dundee, 44 Whitehall Crescent Dundee, Dundee City, DD14AY","Malmaison, 44, Whitehall Crescent, Dundee, , United Kingdom, Dundee City, DD14AY",1
"The White Swan Hotel, Rother Street Stratford-upon-AvonWarwickshire, Stratford-on-Avon, West Midlands, CV376NH","White Swan Hotel, Rother Street, Stratford-upon-Avon, Stratford-on-Avon, West Midlands, CV376NH",1
"The Newholme Hotel, 26 Hornby Road Blackpool, North West, FY14QG","Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0
"Church Guesthouse, 109 Cathedral Road Cardiff, CF119PH","Lincoln House Hotel, 118-120, Cathedral Road, Cardiff, , GB, CF119LQ",0
"ibis London Elstree Borehamwood, Elstree Way BorehamwoodLondon, Hertsmere, East of England, WD61JY","Ibis, Elstree Way, Borehamwood, Hertsmere, East of England, WD61JY",1
"I Cloud 9 Hotel, 465-467 Promenade Blackpool, North West, FY41AR","The Beach Hotel, 453-459, Promenade, Blackpool, North West, FY41AR",0
"The Mayfair, 10 Saxby Avenue, East Lindsey, East Midlands, PE253JZ","The Mayfair Hotel, 10, Saxby Avenue, Skegness, , GB, East Lindsey, East Midlands, PE253JZ",1
"Brunswick House Guest house, 55 Market Place Middleton in Teesdale Middleton-in-TeesdaleBarnard CastleCounty Durham, North East, DL120QH","The Forresters, 52-53, Market Place, Barnard Castle, , United Kingdom, County Durham, North East, DL120QH",0
"The Farmhouse, 60 Ashbourne Road DerbyEngland, Amber Valley, East Midlands, DE224LY","The Farmhouse Mackworth Hotel, 60, Ashbourne Road, Derby, Amber Valley, East Midlands, DE224LY",1
"Zebra Lodge Blackpool, 11 Charnley Road Blackpool, North West, FY14PE","The Beverley, 4, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0
"B B Edinburgh, 3 Rothesay Terrace  Edinburgh, City of Edinburgh, EH37RY","The Edinburgh Residence, 7, Rothesay Terrace, Edinburgh, , United Kingdom, City of Edinburgh, EH37RY",1
"Travelodge Edinburgh Central Queen Street, Queen 30 31 Edinburgh, City of Edinburgh, EH21JX","Travelodge Edinburgh Central Queen Street, 30, Queen Street, Edinburgh, , United Kingdom, City of Edinburgh, EH21JX",1
"King Edward Hotel, 44 King Edward Avenue Blackpool, North West, FY29TA","Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",1
"Kings Head, 42 Norwich Street DerehamNorfolk, Breckland, East of England, NR191AD","King's Head Hotel, 42, Norwich Street, Dereham, Breckland, East of England, NR191AD",1
"Wild Garlic Restaurant & Rooms, 3 Cossack Square Nailsworth Nailsworth Glos, Stroud, South West, GL60DB","Wild Garlic Rooms, 3, Cossack Square, Stroud, South West, GL60DB",1
"Haven Hotel, 6 8 Sussex Gardens London, Westminster, W21UL","Bluedaws Hotel, 133-135, Sussex Gardens, London",0
"Premier Inn Cheltenham Central, 374 Gloucester Road Cheltenham, South West, GL517AY","Premier Inn, 374, Gloucester Road, Cheltenham, South West, GL517AY",1
"Dalesgate Hotel, 406 Skipton Road Utley KeighleyWest Yorkshire, Bradford, Yorkshire and The Humber, BD206HP","Dalesgate Hotel, 406, Skipton Road, Keighley, , GB, Bradford, Yorkshire and The Humber, BD206HP",1
"ibis Styles Edinburgh Centre St Andrew Square, 19 St Andrew Square Edinburgh, City of Edinburgh, EH21AU","Gleneagles Townhouse, 38-39, St Andrew Square, Edinburgh, , United Kingdom, City of Edinburgh, EH22AD",0
"The Carlton, 64 Albert Road Blackpool, North West, FY14PR","Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0
"Ash Hotel, 1 Mamhead View Exmouth Devon, East Devon, South West, EX81DS","Ash, 1, Mamhead View, Exmouth, , United Kingdom, East Devon, South West, EX81DS",1
"House Hotel Belfast, 59-63 Botanic Avenue Belfast, BT71JL","Madison's Hotel, 59-63, Botanic Avenue, Belfast, , United Kingdom, BT71JL",1
"Edelweiss Guest House, Windsor Crescent, 86/88 BRIDLINGTON, East Riding of Yorkshire, Yorkshire and The Humber, YO153JA","Doriam Guest House, 35, Windsor Crescent, Bridlington, , GB, East Riding of Yorkshire, Yorkshire and The Humber, YO153HX",0
"Rosemead Guest House, 19 Church Road HorleySurrey, Reigate and Banstead, South East, RH67EY","The White House, 52, Church Road, Horley, , United Kingdom, Reigate and Banstead, South East, RH67RA",0
"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD","Sunnymede Private Hotel, 50, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0
"Cadeby Lodge, 89 Hornby Road Blackpool, North West, FY14QP","Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0
"ibis London Blackfriars, 49 Blackfriars road London, Southwark, SE18NZ","Ibis, 49, Blackfriars Road, London, Southwark, SE18NZ",1
"Smart Hotel Guest house, 1A King Edward Avenue Blackpool, North West, FY29TD","The Berwick, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0
"The Thief, 1 Monmouth Place Bath, Bath and North East Somerset, South West, BA12AT","The Yard in Bath, Monmouth Place, Bath and North East Somerset, South West, BA12AT",0
"Mchalls Bed & Breakfast Adults Only, 7 Lord Street  Blackpool, North West, FY12AZ","Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",1
"Rounceval House Hotel, Rounceval Street BRISTOL, South Gloucestershire, South West, BS376AR","Rounceval House Hotel, 64, Rounceval Street, Chipping Sodbury, South Gloucestershire, South West, BS376AR",1
"Hampton by Hilton Bristol City Centre, Bond Street Bristol, Bristol, City of, South West, BS13LQ","Holiday Inn, Bond Street, Bristol, Bristol, City of, South West, BS13LE",0
"The Crown Inn, 19 High Street East Uppingham, Rutland, East Midlands, LE159PY","The Falcon Hotel, 7, High Street East, Oakham, , GB, Rutland, East Midlands, LE159PY",1
"The Bird, 18-19 Pulteney Road Bath, Bath and North East Somerset, South West, BA24EZ","The Bird Hotel, 18-19, Pulteney Road, Bath and North East Somerset, South West, BA24EZ",1
"Paddington Park Hotel, 13 14 Craven Terrace London, Westminster, W23QD","Park Avenue Inn Craven Hotel, 10/11, Craven Terrace, London, Westminster, W23QD",1
"Cliffs Hotel, Queens Promenade Blackpool Lancashire, North West, FY29SG","Miners Hotel, 30, Queen's Promenade, Blackpool, , United Kingdom, North West, FY29RN",0
"Homestay Hotel, Bulstrode Road Hounslow Middlesex 2 HounslowMiddlesex, London, TW33AT","Homestay, 2, Bulstrode Road, Hounslow, London, TW33AT",1
"Q Square by Supercity Aparthotels, 11 Queen Square, Brighton and Hove, South East, BN13FD","Q Square, 11, Queen Square, Brighton, Brighton and Hove, South East, BN13FD",1
"New Dawn Hotel, 95 Inverness Terrace London, Westminster, W23JU","New Dawn Hotel, 95, Inverness Terrace, London, Westminster, W23JU",1
"B&b Belgravia, 64-66 Ebury Street London, Westminster, SW1W9QD","Astors Belgravia, 106-112, Ebury Street, London, , GB, Westminster, SW1W9QD",0
"The Blackpool Hotel, 45 Osborne Road Blackpool, North West, FY41HQ","Oban House Hotel, 28, Osborne Road, Blackpool, , United Kingdom, North West, FY41HJ",0
"Mandarin Oriental Hyde Park London, 66 Knightsbridge  London, Westminster, SW1X7LA","Zedwell Knightsbridge, 127-139, Knightsbridge, London, , United Kingdom, Westminster, SW1X7QS",0
"Stylish Seaside Flat in Brighton, Regency Square, Brighton and Hove, South East, BN12FJ","Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",0
"Royal Oak Hotel, Rosthwaite BorrowdaleKeswickCumbria, Cumberland, North West, CA125XB","Royal Oak Hotel, Rosthwaite, Cumberland, North West, CA125XB",1
"Flat With Stunning Sea View, Marine Parade, Brighton and Hove, South East, BN21AZ","Drakes, 43-44, Marine Parade, Brighton, Brighton and Hove, South East, BN21PE",0
"Episode Hotel, 64 Upper Holly Walk Leamington Spa Warwickshire, West Midlands, CV324JL","Episode Hotel, 64, Upper Holly Walk, Leamington Spa, Warwick, West Midlands, CV324JL",1
"Mitre House Hotel, 178-186 Sussex Gardens London, Westminster, W21TU","KingswayPark Hotel at Park Avenue, 139, Sussex Gardens, London, Westminster, W22RX",0
"Hotel Majestic, Duke Street Barrow-in-Furness, Westmorland and Furness, North West, LA141HP","Jefferson's Hotel, 60-64, Duke Street, Barrow-in-Furness, Westmorland and Furness, North West, LA141RX",0
"Beachcliffe Holiday Apartments, 3 King Edward Avenue Blackpool, North West, FY29TD","Beauchief Hotel, 48, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",0
"Talbot House, 5 Vance Road Blackpool, North West, FY14QD","The Boyce Hotel, 22-24, Vance Road, Blackpool, North West, FY14QD",1
"Ramada Encore Leicester, 84 90 Charles St Leicester, East Midlands, LE11GE","Ramada Encore Leicester, 84-90, Charles Street, Leicester, East Midlands, LE11GE",1
"Best Western Appleby Park Hotel, Atherstone Road Appleby Magna Junction 11/pleby Magnanear Tamworth, M42AP","Appleby Park Hotel, Atherstone Road, Swadlincote, North West Leicestershire, East Midlands, DE128AA",0
