orig_indexA,orig_indexB,addressA,addressB,score,Equal
23924,4799,"Best Western The Gables Hotel, Bristol Road Falfield Tortworth FalfieldSouth Gloucestershire, South West, GL128DL","The Gables Hotel, Bristol Road, Falfield, South Gloucestershire, South West, GL128DL",0.79,yes
23928,6319,"Best Western Plus Cheltenham Regency Hotel, Gloucester Road CheltenhamGloucestershire, Tewkesbury, South West, GL510ST","Ramada by Wyndham Cheltenham, Gloucester Road, Cheltenham, Tewkesbury, South West, GL510ST",0.7607,yes
23939,367,"The Greenway Hotel & Spa, Greenway Lane Shurdington CheltenhamGloucestershire, Tewkesbury, South West, GL514UG","The Greenway Hotel and Spa, Greenway Lane, Cheltenham, , United Kingdom, Tewkesbury, South West, GL514UG",0.7219,yes
23957,10945,"Tudor Farmhouse Hotel, High Street Royal Forest of DeanColeford Gloucestershire, South West, GL168JS","Tudor Farmhouse Hotel, High Street, Coleford, , GB, Forest of Dean, South West, GL168JS",0.6999,yes
23958,10483,"Tudor House Hotel RelaxInnz, High Street TwekesburyGloucestershire, Tewkesbury, South West, GL205BH","Tudor House Hotel, 51-53, High Street, Tewkesbury, South West, GL205BH",0.7375,yes
24065,6390,"The Painswick, Kemps Lane Painswick PainswickGloucestershire, Stroud, South West, GL66YB","The Painswick Hotel, Kemps Lane, Stroud, South West, GL66YB",0.7091,yes
24114,8390,"Harrington House, Sherborne Street Bourton-on-the-Water Bourton On The WaterCheltenhamGloucestershire, Cotswold, South West, GL542BY","HF Holidays Harrington House, Sherbourne Street, Cheltenham, , GB, Cotswold, South West, GL542BY",0.7063,yes
24280,5549,"Premier Inn Goole, Rawcliffe Road Airmyn  Goole East Yorkshire AirmynGoole, East Riding of Yorkshire, Yorkshire and The Humber, DN148JS","Premier Inn, Rawcliffe Road, Goole, East Riding of Yorkshire, Yorkshire and The Humber, DN148JS",0.7409,Yes
24369,10708,"Hideaway At Thornleigh Hotel, 26 The Esplanade Grange Over Sands, Westmorland and Furness, North West, LA117HH","Thornleigh Christian Hotel, 26, The Esplanade, Grange Over Sands, Westmorland and Furness, North West, LA117HH",0.7,Yes
24457,11257,"The Grange Manor, Glensburgh Grangemouth, Falkirk, FK38XJ","The Grange Manor, Glensburgh Road, Falkirk, FK38XJ",0.7074,Yes
24470,3472,"Allington Manor, The Old Manor House, Allington Near GranthamLincolnshire, South Kesteven, East Midlands, NG322DH","Allington Manor, Bottesford Road, Grantham, , United Kingdom, South Kesteven, East Midlands, NG322DH",0.6545,Yes
24640,9675,"Spring River Ebbsfleet by Marston's Inns, Talbot Lane Ebbsfleet, Dartford, South East, DA101AZ","The Spring River, Talbot Lane, Ebbsfleet Valley, Dartford, South East, DA101AZ",0.7692,Yes
24657,8817,"Travelodge Stansted Great Dunmow, Chelmsford Road Great Dunmow, Uttlesford, East of England, CM61LW","Travelodge, Chelmsford Road, Dunmow, Uttlesford, East of England, CM61LW",0.7182,Yes
24681,9980,"Cotford Hotel, 51 Graham Rd MalvernWorcestershire, Malvern Hills, West Midlands, WR142HU","Cotford Hotel, 51, Graham Road, Malvern, Malvern Hills, West Midlands, WR142HU",0.7429,Yes
24775,6643,"Fritton Arms Collection, Church Lane Fritton Norfolk, Great Yarmouth, East of England, NR319HA","Fritton Arms, Beccles Road, Great Yarmouth, East of England, NR319HA",0.6953,Yes
24811,1626,"Wellesley Park Hotel, 62 Wellesley Rd Great YarmouthNorfolk, East of England, NR301EX","Wellesley Park Hotel, Wellesley Road, Great Yarmouth, , United Kingdom, East of England, NR301EX",0.7769,yes
24841,6509,"Barons Court, Norfolk Square Great YarmouthNorfolk, East of England, NR301EE","Barons Court Hotel, 5, Norfolk Square, Great Yarmouth, East of England, NR301EE",0.6787,yes
24852,9223,"Premier Inn Great Yarmouth West (A47), North River Road, Runham Vauxhall Great Yarmouth, East of England, NR301SH","Premier Inn, North River Road, Great Yarmouth, , GB, East of England, NR301SH",0.7,yes
24909,5778,"Gretna Hall Hotel, Gretna Green GretnaDumfriesshire, Dumfries and Galloway, DG165DY","Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",0.7633,yes
24911,7841,"Days Inn Gretna Green, Welcome Break Services Area A7 A74 M Junction 21/22Gretna Green, Dumfries and Galloway, DG165HQ","Days Inn, Gretna Green, Dumfries and Galloway, DG165HQ",0.7539,yes
24914,692,"Solway Lodge Hotel, 97-99 Annan Road GretnaDumfrieshire, Dumfries and Galloway, DG165DN","Solway Lodge Hotel, 97-99, Annan Road, Gretna, , United Kingdom, Dumfries and Galloway, DG165DN",0.7538,yes
24930,5778,"Gretna Hall Hotel, Gretna Green GretnaDumfriesshire, Dumfries and Galloway, DG165DY","Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",0.7633,yes
24932,7841,"Days Inn Gretna Green, Welcome Break Services Area A7 A74 M Junction 21/22Gretna Green, Dumfries and Galloway, DG165HQ","Days Inn, Gretna Green, Dumfries and Galloway, DG165HQ",0.7539,yes
24935,692,"Solway Lodge Hotel, 97-99 Annan Road GretnaDumfrieshire, Dumfries and Galloway, DG165DN","Solway Lodge Hotel, 97-99, Annan Road, Gretna, , United Kingdom, Dumfries and Galloway, DG165DN",0.7538,yes
25117,7350,"Ye Olde Bulls Head Inn & Townhouse, Castle Street BeaumarisAnglesey, Isle of Anglesey, LL588AP","Olde Bull's Head, 12-14, Castle Street, Beaumaris, Isle of Anglesey, LL588AP",0.6773,yes
25124,8064,"Royal Sportsman Hotel, 131 High Street PorthmadogGwynedd, LL499HB","Royal Sportsman Hotel, 131, Stryd Fawr, Gwynedd, LL499HB",0.7034,yes
25128,5691,"Travelodge Holyhead, Kingsland Road Na Na HolyheadAnglesey, Isle of Anglesey, LL652LB","Travelodge Holyhead, Kingsland Road, Holyhead, Isle of Anglesey, LL652LB",0.6573,yes
25152,5255,"Anglesey Arms Hotel, Mona Road Menai BridgeAnglesey, Isle of Anglesey, LL595EA","Anglesey Arms, Mona Road, Porthaethwy / Menai Bridge, Isle of Anglesey, LL595EA",0.7,yes
26043,3699,"Caer Menai, 15 Church Street, Gwynedd, LL551SW","Caer Menai, Stryd yr Eglwys / Church Street, Caernarfon, , United Kingdom, Gwynedd, LL551SW",0.704,yes
26642,1829,"Clydesdale Hotel, 12 Clydesdale Street HamiltonSouth Lanarkshire, ML30DP","The Clydesdale Hotel, Clydesdale Street, Hamilton, , United Kingdom, South Lanarkshire, ML30DP",0.67,yes
26648,9724,"Hampton by Hilton Hamilton Park, Bothwell Road, South Lanarkshire, ML30DW","Hampton by Hilton Hamilton Park, Bothwell Road, Hamilton, South Lanarkshire, ML30DW",0.7,yes
26658,6403,"Hilton At The Ageas Bowl Southampton, The Ageas Bowl Stadium Botley Road West End Botley RoadSouthampton, Eastleigh, South East, SO303XH","Hilton Southampton - Utilita Bowl, Botley Road, Southampton, Eastleigh, South East, SO303XH",0.684,Yes
26686,10150,"Balmer Lawn Hotel, Lyndhurst Road Brockenhurst New Forest, South East, SO427ZB","Balmer Lawn Hotel, Balmer Lawn Road, Brockenhurst, New Forest, South East, SO427ZB",0.6899,Yes
26688,4641,"Doubletree by Hilton Southampton, Bracken Place Chilworth ChilworthSouthampton, Test Valley, South East, SO163RB","DoubleTree by Hilton Hotel Southampton, Bracken Place, Southampton, Test Valley, South East, SO163RB",0.7113,Yes
26701,9,"The Winchfield Inn, Station Hill WinchfieldHampshire, Hart, South East, RG278BX","The Winchfield Inn, Station Road, Winchfield, Hook, , United Kingdom, Hart, South East, RG278BX",0.7091,Yes
26922,6857,"Premier Inn London Harrow, Kenton Road KentonMiddlesex, Harrow, London, HA38AT","Premier Inn, Kenton Road, Harrow, London, HA38AT",0.7716,Yes
27001,746,"The Douglas Hotel, 2 Grange Road Hartlepool, North East, TS268JA","Douglass Hotel, 2, Grange Road, Hartlepool, , United Kingdom, North East, TS268JA",0.7395,Yes
27011,8919,"The Marine Hotel, The Front Seaton CarewHartlepool, North East, TS251BS","Seaton Hotel, The Front, Hartlepool, North East, TS251BS",0.7,Yes
27046,10954,"Georgian House Hotel & Spa, High Street HaslemereSurrey, Waverley, South East, GU272JY","Georgian House Hotel, 37-41, High Street, Haslemere, Waverley, South East, GU272JY",0.6737,Yes
27124,9454,"The Comet London Hatfield, St Albans Road West HatfieldHerts, Welwyn Hatfield, East of England, AL109RH","The Comet, St Albans Road West, Hatfield, Welwyn Hatfield, East of England, AL109RH",0.706,Yes
27132,6794,"George, Main Road Hope Valley  Derbyshir, Derbyshire Dales, East Midlands, S321BB","George Hotel, Main Road, Hope Valley, Derbyshire Dales, East Midlands, S321BB",0.716,Yes
27182,9432,"The Druidstone Hotel, Druidstone Haven Welsh Road DruidstoneBroad HavenHaverfordwest, Pembrokeshire, SA623NE","Druidstone Hotel, Welsh Road, HAVERFORDWEST, Pembrokeshire, SA623NE",0.6667,yes
27318,6885,"Mansfield House Hotel, Weensland Road HawickScottish Borders, TD98LB","Mansfield House Hotel, Weensland Road, Scottish Borders, TD98LB",0.6647,yes
27413,734,"The Railway Hotel, Church Street Haydon Bridge Haydon BridgeHexhamNorthumberland, North East, NE476JG","Railway Hotel, Church Street, Haydon Bridge, Northumberland, , United Kingdom, North East, NE476JG",0.7111,yes
27418,4964,"Premier Inn Heathrow M4 J4, Shepiston Lane, Heathrow LONDON, Hillingdon, UB31RW","Premier Inn, Shepiston Lane, Hayes, Hillingdon, London, UB31RW",0.7,yes
27421,3828,"Sheraton Skyline Hotel London Heathrow, Heathrow Airport Bath Road Bath RoadHayes, Hillingdon, London, UB35BP","Sheraton Skyline, Bath Road, Hayes, , GB, Hillingdon, London, UB35BP",0.6651,yes
27431,9369,"Premier Inn London Hayes Heathrow, 362 Uxbridge Road HayesMiddlesex, Hillingdon, London, UB40HF","Premier Inn, Uxbridge Road, Hayes, Hillingdon, London, UB40HF",0.7902,yes
27507,9296,"Ockenden Manor Hotel & Spa, Ockenden Lane Cuckfield Cuckfield West Sussex, Mid Sussex, South East, RH175LD","Ockenden Manor Hotel & Spa, Ockenden Lane, Haywards Heath, Mid Sussex, South East, RH175LD",0.7333,yes
27519,9251,"Premier Inn Haywards Heath, 38 Perrymount Road, Haywards Heath West Sussex, Mid Sussex, South East, RH163DN","Premier Inn Haywards Heath, 38 - 42, Perrymount Road, Haywards Heath, Mid Sussex, South East, RH163DN",0.7,yes
27569,8078,"The Anchor Inn, Main Road Garelochhead, Argyll and Bute, G840AH","Anchor Inn, Main Raod, Argyll and Bute, G840AH",0.7667,yes
27618,613,"Polurrian Bay Hotel, Polurrian Road Mullion Mullion Cornwall, South West, TR127EN","Polurrian Hotel, Polurrian Road, Helston, , United Kingdom, Cornwall, South West, TR127EN",0.7025,yes
27755,6184,"The Bobsleigh Hotel, HEMPSTEAD ROAD, BOVINGDON HEMEL HEMPSTEAD, Dacorum, East of England, HP30DS","Bobsleigh Hotel and Restaurant, Heathfield Road, Hemel Hempstead, , GB, Dacorum, East of England, HP30DS",0.7538,yes
27764,763,"Premier Inn Hemel Hempstead Central, Moor End Road Hemel HempsteadHerts, Dacorum, East of England, HP11BT","Premier Inn, Moor End Road, Dacorum, , United Kingdom, East of England, HP11BT",0.7122,yes
27781,5161,"Bridge House, 289 High Street Henley in ArdenWarwickshire, Stratford-on-Avon, West Midlands, B955DH","Bridge House Hotel, 289, Stratford Road, Henley-in-Arden, Stratford-on-Avon, West Midlands, B955DH",0.6792,yes
27973,402,"The White Horse, 234 Hertingfordbury Road HertingfordburyHertfordHertfordshire, East Hertfordshire, East of England, SG142LB","The White Horse, 234, Hertingfordbury Road, Hertford, , United Kingdom, East Hertfordshire, East of England, SG142LB",0.7558,yes
28005,5939,"The Cheviot Hotel, Main Street Bellingham VillageHexham (angels.: Hagustaldes ham)United Kingdom, Northumberland, North East, NE482AU","The Cheviot Hotel, Front Street, Bellingham, Northumberland, North East, NE482AU",0.6714,yes
28016,5157,"Langley Castle Hotel, Langley-on-Tyne HexhamNorthumberland, North East, NE475LU","Langley Castle, Haydon Bridge, Northumberland, North East, NE475LU",0.7121,yes
28019,8742,"The County Hotel, Priestpopple HexhamNorthumberland, North East, NE461PS","County Hotel, Priestpopple, Hexham, Northumberland, North East, NE461PS",0.6739,yes
28032,734,"The Railway Hotel, Church Street Haydon Bridge Haydon BridgeHexhamNorthumberland, North East, NE476JG","Railway Hotel, Church Street, Haydon Bridge, Northumberland, , United Kingdom, North East, NE476JG",0.7111,yes
28212,9498,"The Devil's Punchbowl Hotel, 52 London Road HindheadSurrey, Waverley, South East, GU266AG","Devil's Punchbowl Hotel, 52, London Road, Hindhead, Waverley, South East, GU266AG",0.7751,yes
28216,2672,"The Angel Inn, High Street Wangford Suffolk, East Suffolk, East of England, NR348RL","The Angel Inn, 39, High Street, Wangford, , United Kingdom, East Suffolk, East of England, NR348RL",0.75,yes
28251,8821,"The Vicarage Freehouse & Rooms, Knutsford Road Holmes Chapel Holmes ChapelCranage, Cheshire East, North West, CW48EF","The Vicarage Freehouse & Rooms, Knutsford Road, Cheshire East, North West, CW48EF",0.7993,yes
28281,144,"The Bridge Inn, Santon Bridge Wasdale HolmrookCumbria, Cumberland, North West, CA191UX","Bridge Inn, Santon Bridge, Wasdale, Holmrook, , GB, Cumberland, North West, CA191UX",0.7613,yes
28326,1039,"The White Hart Hotel, Fore Street HolsworthyDevon, Torridge, South West, EX226EB","White Hart Hotel, Fore Street, Torridge, , United Kingdom, South West, EX226EB",0.74,yes
28414,5691,"Travelodge Holyhead, Kingsland Road Na Na HolyheadAnglesey, Isle of Anglesey, LL652LB","Travelodge Holyhead, Kingsland Road, Holyhead, Isle of Anglesey, LL652LB",0.6573,yes
28592,9,"The Winchfield Inn, Station Hill WinchfieldHampshire, Hart, South East, RG278BX","The Winchfield Inn, Station Road, Winchfield, Hook, , United Kingdom, Hart, South East, RG278BX",0.7091,yes
28615,7120,"Losehill House Hotel & Spa, Lose Hill Lane Hope Derbyshire Edale RoadHope Derbyshire, High Peak, East Midlands, S336AF","Losehill House Hotel & Spa, Lose Hill Lane, Hope Valley, High Peak, East Midlands, S336AF",0.703,yes
28626,7120,"Losehill House Hotel & Spa, Lose Hill Lane Hope Derbyshire Edale RoadHope Derbyshire, High Peak, East Midlands, S336AF","Losehill House Hotel & Spa, Lose Hill Lane, Hope Valley, High Peak, East Midlands, S336AF",0.703,yes
28627,6794,"George, Main Road Hope Valley  Derbyshir, Derbyshire Dales, East Midlands, S321BB","George Hotel, Main Road, Hope Valley, Derbyshire Dales, East Midlands, S321BB",0.716,yes
28804,9497,"Premier Inn Horsham Town Centre, Piries Place, Horsham West Sussex, South East, RH121EH","Premier Inn, 14, Pirie's Place, Horsham, South East, RH121EH",0.664,yes
28815,11155,"Renaissance London Heathrow Hotel, Bath Road Heathrow Hounslow, Hillingdon, London, TW62AQ","Renaissance London Heathrow Hotel, Bath Road, Hounslow, Hillingdon, TW62AQ",0.7877,yes
28818,6070,"Hilton Garden Inn London Heathrow Airport, Eastern Perimeter Road Hatton Cross Hatton Cross, Heathrow Hatton CrossLondonHeathrow, Hillingdon, TW62SQ","Hilton Garden Inn London Heathrow Airport, Eastern Perimeter Road, Hatton Cross, London Borough of Hounslow, Hillingdon, TW62SQ",0.765,yes
28820,7902,"DoubleTree by Hilton London Heathrow Airport, 745 Bath Road Heathrow Cranford HeathrowCranford, Hounslow, London, TW59QE","DoubleTree by Hilton Hotel London Heathrow Airport, 745, Bath Road, Hounslow, , GB, TW59QE",0.7019,Yes
28823,10903,"Homestay Hotel, Bulstrode Road Hounslow Middlesex 2 HounslowMiddlesex, London, TW33AT","Homestay, 2, Bulstrode Road, Hounslow, London, TW33AT",0.7968,Yes
28824,11184,"Premier Inn Heathrow Airport, 15 Bath Road HounslowMiddlesex, Hillingdon, London, TW62AB","Premier Inn London Heathrow Airport T2 & T3 (Bath Road), 15, Bath Road, Hounslow, Hillingdon, TW62AB",0.6592,Yes
28867,10710,"The Courtlands Hotel, 19-27 The Drive HoveBrightonEast Sussex, Brighton and Hove, South East, BN33JE","The Courtlands, 19 - 27, The Drive, Brighton & Hove, , GB, Brighton and Hove, South East, BN33JE",0.7543,Yes
29136,7420,"The Bear Hotel, Charnham St Hungerford Berkshire, West Berkshire, South East, RG170EL","The Bear, 41, Charnham Street, Hungerford, Berkshire, , GB, West Berkshire, South East, RG170EL",0.7538,Yes
29209,11206,"George Hotel, George Street HuntingdonCambridgeshire, Huntingdonshire, East of England, PE293AB","The George Hotel, George Street, Huntingdon, Cambridgeshire, , GB, Huntingdonshire, East of England, PE293AB",0.6529,Yes
29216,108,"Lakeside Lodge Golf Centre, Fen Road Pidley PidleyHuntingdonCambs, Huntingdonshire, East of England, PE283DF","Lakeside Lodge, Fenn Road, Huntingdon, , GB, Huntingdonshire, East of England, PE283DF",0.7824,Yes
29510,6450,"Inchture, Main Street InchturePerthshire, Perth and Kinross, PH149RN","Inchture Hotel, Main Street, Inchture, Perth and Kinross, PH149RN",0.661,yes
29574,6469,"Loch Fyne Hotel & Spa, Shore Street ArgyllScotland, Argyll and Bute, PA328XT","Loch Fyne Hotel & Spa, Shore Street, Inveraray, Argyll and Bute, PA328XT",0.7924,yes
29598,7897,"Tuckers Inn, 11 Saltburn Road InvergordonRoss-Shire, Highland, IV180HH","Tuckers Inn, 11, Saltburn Road, Invergordon, Highland, IV180HH",0.7857,yes
29601,11294,"The Ship Inn, 33 Shore Road InvergordonRoss-shire, Highland, IV180ER","The Ship Inn, 33, Shore Road, Invergordon, Highland, IV180ER",0.7667,yes
29621,1483,"MacDougall Clansman Hotel, 103 Church Street InvernessInverness-Shire, Highland, IV11ES","MacDougall Clansman Hotel, 103, Church Street, Inverness, , United Kingdom, Highland, IV11ES",0.7733,yes
29629,1175,"Best Western Inverness Palace Hotel & Spa, 8 Ness Walk InvernessInverness-shire, Highland, IV35NG","Palace Hotel, 8, Ness Walk, Inverness, , United Kingdom, Highland, IV35NG",0.7459,yes
29654,6433,"Craigmonie Hotel, 9 Annfield Rd InvernessInverness-shire, Highland, IV23HX","Craigmonie Hotel, 9, Annfield Road, Inverness, Highland, IV23HX",0.7535,yes
29663,1174,"Columba Hotel Inverness by Compass Hospitality, 7 Ness Walk InvernessInverness-Shire Scotland, Highland, IV35NF","Columba Hotel, 7, Ness Walk, Inverness, , United Kingdom, Highland, IV35NF",0.7256,yes
30025,6806,"Best Western Ipswich Hotel, Old London Road Copdock CopdockIpswichSuffolk, Babergh, East of England, IP83JD","Ipswich Hotel, Old London Road, Ipswich, , GB, Babergh, East of England, IP83JD",0.7848,yes
30029,7784,"Best Western Gatehouse Hotel, 799 Old Norwich Rd IpswichSuffolk, East of England, IP16LH","The Gatehouse Hotel, 799, Old Norwich Road, Ipswich, East of England, IP16LH",0.7896,yes
30031,3833,"Holiday Inn Ipswich, London Road Ipswich, Babergh, East of England, IP20UA","Holiday Inn, London Road, Ipswich, , GB, Babergh, East of England, IP20UA",0.7,yes
