orig_indexA,orig_indexB,addressA,addressB,score,Equal
21594,3981,"Days Inn London Stansted Airport, Welcome Break Service Area Junction 8, M11 Motorway Welcome Break Service AreaBirchanger GreenBishop's Stortford, Uttlesford, East of England, CM235QZ","Days Inn London Stansted Airport, Dunmow Road, BishopÃ¢ÂÂÃÂÃÂ´s Stortford, Uttlesford, East of England, CM235QZ",0.6544,Yes
21598,7404,"Stoke By Nayland Hotel Golf & Spa, Keepers Lane Leavenheath LeavenheathColchesterEssex, Babergh, East of England, CO64PZ","Stoke by Nayland Hotel, Golf & Spa, Keeper's Lane, Leavenheath, , GB, Babergh, East of England, CO64PZ",0.764,Yes
21603,5331,"Premier Inn Basildon, Rayleigh Weir Arterial Road Rayleigh WeirBasildon Essex, Rochford, East of England, SS67SP","Premier Inn, Arterial Road, Rayleigh, Rochford, East of England, SS67SP",0.695,Yes
21608,139,"Waltham Abbey Marriott Hotel, Old Shire Lane Waltham AbbeyEpping ForestEssex, East of England, EN93LX","Marriot Waltham Abbey, Old Shire Lane, Epping Forest, , United Kingdom, East of England, EN93LX",0.7649,Yes
21610,7791,"Milsoms, Stratford Road Dedham ColchesterEssex, East of England, CO76HW","Milsoms, Stratford Road, Colchester, East of England, CO76HW",0.7,Yes
21615,4620,"Dragonfly Hotel Colchester, Old Ipswich Road Ardleigh Colchester Essex, East of England, CO77QY","Dragonfly Hotel Colchester, Old Ipswich Road, Colchester, East of England, CO77QY",0.765,Yes
21627,8817,"Travelodge Stansted Great Dunmow, Chelmsford Road Great Dunmow, Uttlesford, East of England, CM61LW","Travelodge, Chelmsford Road, Dunmow, Uttlesford, East of England, CM61LW",0.7182,yes
21650,630,"Premier Inn Basildon, Felmores East Mayne East MayneBasildonEssex, East of England, SS131BW","Premier Inn, East Mayne, Basildon, , United Kingdom, East of England, SS131BW",0.668,yes
21658,7771,"Premier Inn Colchester, Cowdray Avenue ColchesterEssex, East of England, CO11UT","Premier Inn, Cowdray Avenue, Colchester, East of England, CO11UT",0.7,yes
21659,4401,"Premier Inn Colchester, Ipswich Road ColchesterEssex, Tendring, East of England, CO49WP","Premier Inn Colchester (A12), Ipswich Road, Colchester, Tendring, East of England, CO49WP",0.68,yes
21665,5965,"Roslin Beach Hotel, 10 12 Thorpe Esplanade Thorpe BaySouthend-on-SeaEssex, East of England, SS13BG","Roslin Beach Hotel, 10-12, Thorpe Bay Esplanade, Southend-on-Sea, East of England, SS13BG",0.7446,yes
21690,1241,"The Oakland Hotel, 2 6 Reeves Way South Woodham FerrersEssex, Chelmsford, East of England, CM35XF","Oakland Hotel, Reeves Way, South Woodham Ferrers, , United Kingdom, Chelmsford, East of England, CM35XF",0.7235,yes
21765,8720,"Hampton by Hilton Stansted Airport, Bassingbourn Road Stansted, Uttlesford, East of England, CM241QW","Hampton by Hilton London Stansted Airport, Bassingbourn Road, Stansted, Uttlesford, East of England, CM241QW",0.7,yes
21961,3669,"The Eton Mess, 55 High Street EtonBerkshire, Windsor and Maidenhead, South East, SL46BL","The Eton Mess, High Street, Eton, , United Kingdom, Windsor and Maidenhead, South East, SL46BL",0.6833,yes
22011,4233,"Hampton By Hilton Exeter Airport, Airport Clyst Honiton Exeter, East Devon, South West, EX52LJ","Hampton by Hilton Exeter Airport, Exeter, East Devon, South West, EX52LJ",0.7985,yes
22038,577,"Cedar Lodge Hotel, 41-47 Okehampton Road Exeter Devon, South West, EX41EH","Oke Lodge Hotel, 43-47, Okehampton Road, Exeter, , United Kingdom, South West, EX41EB",0.7,yes
22047,626,"Premier Inn Exeter Countess Wear, 398 Topsham Road  Exeter Devon ExeterDevon, South West, EX26HE","Premier Inn, 398, Topsham Road, Exeter, , United Kingdom, South West, EX26HE",0.7,yes
22164,10176,"The Imperial Hotel, The Esplanade Exmouth ExmouthDevon, East Devon, South West, EX82SW","Imperial Hotel Exmouth, Esplanade, Exmouth, East Devon, South West, EX82SW",0.7455,yes
22197,9875,"Best Western Brome Grange Hotel, Norwich Road Brome BromeSuffolk, Mid Suffolk, East of England, IP238AP","Brome Grange Hotel, Norwich Road, Eye, Mid Suffolk, East of England, IP238AP",0.7952,yes
22198,9011,"The Oaksmere Hotel Rectory Road Brome Nr. Suffolk BromeEyeSuffolk, Mid Suffolk, East of England, IP238AJ","Oaksmere, Rectory Road, Eye, Mid Suffolk, East of England, IP238AJ",0.7429,yes
22246,8024,"Wensum Lodge Hotel, Bridge Street FakenhamNorfolk, North Norfolk, East of England, NR219AY","Wensum Lodge Hotel, Bridge Street, Fakenham, North Norfolk, East of England, NR219AY",0.6625,yes
22261,4799,"Best Western The Gables Hotel, Bristol Road Falfield Tortworth FalfieldSouth Gloucestershire, South West, GL128DL","The Gables Hotel, Bristol Road, Falfield, South Gloucestershire, South West, GL128DL",0.79,yes
22479,3216,"Mollies Motel, Mollies Oxford Buckland Shrivenham Road, A420, Vale of White Horse, South East, SN78PY","Mollie's, Shrivenham Rd, A420, Buckland, , United Kingdom, Vale of White Horse, South East, SN78PY",0.6765,yes
22489,425,"Falcon Hotel, 68 Farnborough Road FarnboroughHampshire, Rushmoor, South East, GU146TH","Falcon Hotel, 68, Farnborough Road, Farnborough, , United Kingdom, Rushmoor, South East, GU146TH",0.7811,yes
22534,9932,"Swan Quay Inn, Conduit Street FavershamKent, Swale, South East, ME137DF","The Quay, Conduit Street, Faversham, Swale, South East, ME137DF",0.727,yes
22592,9479,"Old Manor Hotel, 55 Leven Road Lundin Links Lundin LinksFife Near St. Andrews, KY86AJ","Old Manor Hotel, 55, Leven Road, Lundin Links, Fife, KY86AJ",0.6882,yes
22616,369,"The Bay, Burntisland Road Kinghorn  Burntisland Kinghorn Fife, KY39YE","The Bay Hotel, Burntisland Road, Kinghorn, , United Kingdom, Fife, KY39YE",0.7,yes
22887,7726,"Wrangham House Hotel, 10 Stonegate Hunmanby, North Yorkshire, Yorkshire and The Humber, YO140NS","Wrangham House, 10, Stonegate, Hunmanby, , GB, North Yorkshire, Yorkshire and The Humber, YO140NS",0.6533,yes
22968,10364,"The Findon Manor, Findon High Street WorthingWest Sussex, Arun, South East, BN140TA","Findon Manor, High Street, Findon, Arun, South East, BN140TA",0.6886,Yes
23006,6516,"Premier Inn Fleet, Waterfront Business Park 7 11 Fleet Road Waterfront Business ParkFleetHampshire, Hart, South East, GU513QF","Premier Inn, 7, Waterfront Business Park, Hart, South East, GU513QF",0.7973,Yes
23091,2627,"Ashdown Park Hotel & Country Club, Wych Cross Forest Row East Sussex, Wealden, South East, RH185JR","Ashdown Park Hotel and Country Club, Colemans Hatch Road, Forest Row, , United Kingdom, Wealden, South East, RH185JR",0.7241,Yes
23093,8722,"Brambletye Hotel, The Square Forest Row, Wealden, South East, RH185EZ","Brambletye Hotel, Lewes Road, Forest Row, Wealden, South East, RH185EZ",0.66,Yes
23096,2100,"Royal Hotel, 33 Castle Street Forfar DundeeForfarAngus, DD83AE","Royal Hotel, 33, Castle Street, Forfar, , United Kingdom, Angus, DD83AE",0.7,Yes
23176,569,"Inverlochy Castle Hotel, Torlundy Fort William, Highland, PH336SN","Inverlochy Castle Hotel, Torlundy, Fort William, , United Kingdom, Highland, PH336SN",0.7,Yes
23399,6643,"Fritton Arms Collection, Church Lane Fritton Norfolk, Great Yarmouth, East of England, NR319HA","Fritton Arms, Beccles Road, Great Yarmouth, East of England, NR319HA",0.6953,Yes
23550,5279,"Premier Inn Newcastle, Maingate Kingsway North Team Valley Kings Way NorthGateshead, North East, NE110NU","Premier Inn, Kingsway North, Gateshead, North East, NE110NU",0.7309,Yes
23555,5736,"Premier Inn Newcastle, Derwent Haugh Road SwalwellGatesheadTyne and Wear, North East, NE163BL","Premier Inn, Derwenthaugh Road, Gateshead, North East, NE163BL",0.7653,Yes
23560,5273,"Ravensworth Arms Hotel by Good Night Inns, Greenford Lane GatesheadTyne and Wear, North East, NE110ER","Ravensworth Arms Hotel, Greenford Lane, Gateshead, North East, NE110ER",0.7333,Yes
23563,8336,"Hotel Express, Cuthbert Street Newcastle Upon TyneTyne And Wear, Gateshead, North East, NE81AF","Hotel Express, Cuthbert Street, Gateshead, North East, NE81AF",0.7143,Yes
23629,11081,"King Charles Hotel, Brompton Road GillinghamKent, Medway, South East, ME75QT","King Charles Hotel, Brompton Road, Gillingham, Medway, South East, ME75QT",0.6546,Yes
23630,6717,"Premier Inn Gillingham Business Park, Will Adams Way GillinghamKent, Medway, South East, ME86BY","Premier Inn Gillingham Business Park, Will Adams Way, Gillingham, Kent, , GB, Medway, South East, ME86BY",0.7615,Yes
23666,843,"Radisson Blu Glasgow, 301 Argyle Street Glasgow, Glasgow City, G28DL","Radisson Blu Hotel, Glasgow, 301, Argyle Street, Glasgow, , United Kingdom, Glasgow City, G28DP",0.7,yes
23681,6786,"Castlecary House Hotel, Castlecary Road Castlecary CastlecaryGlasgow, North Lanarkshire, G680HD","Castlecary Hotel, Castlecary Road, North Lanarkshire, G680HD",0.7195,yes
23696,10531,"MacDonald Crutherland House, Strathaven Rd East Kilbride Glasgow, South Lanarkshire, G750QJ","Crutherland House Hotel, Strathaven Road, Glasgow, South Lanarkshire, G750QJ",0.7442,yes
23709,6875,"Glazert Country House Hotel, 25 Milton Road LennoxtownGlasgow, East Dunbartonshire, G667DJ","Glazert Country House Hotel, 25, Milton Road, Glasgow, East Dunbartonshire, G667DJ",0.6982,yes
23775,6316,"Craigag Lodge, Glenfinnan, Highland, PH374LT","Glenfinnan House Hotel, Glenfinnan, Highland, PH374LT",0.7,yes
23798,971,"Windy Harbour Farm Hotel, Woodhead Rd Glossop, High Peak, East Midlands, SK137QE","Windy Harbour Farm Hotel, Woodhead Road, High Peak, , United Kingdom, East Midlands, SK137QE",0.775,yes
23814,4534,"Hatherley Manor Hotel & Spa, Down Hatherley Lane, Gloucester, Tewkesbury, South West, GL29QA","Hatherley Manor Hotel, Down Hatherley Lane, Gloucester, Tewkesbury, South West, GL29QA",0.7,yes
23845,17,"Whitminster Inn, Bristol Road GloucesterEngland, Stroud, South West, GL27NY","Whitminster Inn, Bristol Road, Gloucester, , United Kingdom, Stroud, South West, GL27NY",0.7714,yes
23868,4534,"Hatherley Manor Hotel & Spa, Down Hatherley Lane, Gloucester, Tewkesbury, South West, GL29QA","Hatherley Manor Hotel, Down Hatherley Lane, Gloucester, Tewkesbury, South West, GL29QA",0.7,yes
23869,9078,"The Kings Hotel, High Street  Chipping CampdenGloucestershire, Cotswold, South West, GL556AW","The Kings Hotel, The Square, Cotswold, South West, GL556AW",0.739,yes
23889,3922,"The Cheltenham Chase Hotel QHotels, Shurdington Road Brockworth Brockworth, Tewkesbury, South West, GL34PB","Delta Hotels Cheltenham Chase, Shurdington Road, Gloucester, Tewkesbury, South West, GL34PB",0.7104,yes
23912,10557,"Wild Garlic Restaurant & Rooms, 3 Cossack Square Nailsworth Nailsworth Glos, Stroud, South West, GL60DB","Wild Garlic Rooms, 3, Cossack Square, Stroud, South West, GL60DB",0.768,yes
23924,4799,"Best Western The Gables Hotel, Bristol Road Falfield Tortworth FalfieldSouth Gloucestershire, South West, GL128DL","The Gables Hotel, Bristol Road, Falfield, South Gloucestershire, South West, GL128DL",0.79,yes
23928,6319,"Best Western Plus Cheltenham Regency Hotel, Gloucester Road CheltenhamGloucestershire, Tewkesbury, South West, GL510ST","Ramada by Wyndham Cheltenham, Gloucester Road, Cheltenham, Tewkesbury, South West, GL510ST",0.7607,yes
23939,367,"The Greenway Hotel & Spa, Greenway Lane Shurdington CheltenhamGloucestershire, Tewkesbury, South West, GL514UG","The Greenway Hotel and Spa, Greenway Lane, Cheltenham, , United Kingdom, Tewkesbury, South West, GL514UG",0.7219,yes
23957,10945,"Tudor Farmhouse Hotel, High Street Royal Forest of DeanColeford Gloucestershire, South West, GL168JS","Tudor Farmhouse Hotel, High Street, Coleford, , GB, Forest of Dean, South West, GL168JS",0.6999,yes
23958,10483,"Tudor House Hotel RelaxInnz, High Street TwekesburyGloucestershire, Tewkesbury, South West, GL205BH","Tudor House Hotel, 51-53, High Street, Tewkesbury, South West, GL205BH",0.7375,yes
24065,6390,"The Painswick, Kemps Lane Painswick PainswickGloucestershire, Stroud, South West, GL66YB","The Painswick Hotel, Kemps Lane, Stroud, South West, GL66YB",0.7091,yes
24114,8390,"Harrington House, Sherborne Street Bourton-on-the-Water Bourton On The WaterCheltenhamGloucestershire, Cotswold, South West, GL542BY","HF Holidays Harrington House, Sherbourne Street, Cheltenham, , GB, Cotswold, South West, GL542BY",0.7063,yes
24280,5549,"Premier Inn Goole, Rawcliffe Road Airmyn  Goole East Yorkshire AirmynGoole, East Riding of Yorkshire, Yorkshire and The Humber, DN148JS","Premier Inn, Rawcliffe Road, Goole, East Riding of Yorkshire, Yorkshire and The Humber, DN148JS",0.7409,Yes
24369,10708,"Hideaway At Thornleigh Hotel, 26 The Esplanade Grange Over Sands, Westmorland and Furness, North West, LA117HH","Thornleigh Christian Hotel, 26, The Esplanade, Grange Over Sands, Westmorland and Furness, North West, LA117HH",0.7,Yes
24457,11257,"The Grange Manor, Glensburgh Grangemouth, Falkirk, FK38XJ","The Grange Manor, Glensburgh Road, Falkirk, FK38XJ",0.7074,Yes
24470,3472,"Allington Manor, The Old Manor House, Allington Near GranthamLincolnshire, South Kesteven, East Midlands, NG322DH","Allington Manor, Bottesford Road, Grantham, , United Kingdom, South Kesteven, East Midlands, NG322DH",0.6545,Yes
24640,9675,"Spring River Ebbsfleet by Marston's Inns, Talbot Lane Ebbsfleet, Dartford, South East, DA101AZ","The Spring River, Talbot Lane, Ebbsfleet Valley, Dartford, South East, DA101AZ",0.7692,Yes
24657,8817,"Travelodge Stansted Great Dunmow, Chelmsford Road Great Dunmow, Uttlesford, East of England, CM61LW","Travelodge, Chelmsford Road, Dunmow, Uttlesford, East of England, CM61LW",0.7182,Yes
24681,9980,"Cotford Hotel, 51 Graham Rd MalvernWorcestershire, Malvern Hills, West Midlands, WR142HU","Cotford Hotel, 51, Graham Road, Malvern, Malvern Hills, West Midlands, WR142HU",0.7429,Yes
24775,6643,"Fritton Arms Collection, Church Lane Fritton Norfolk, Great Yarmouth, East of England, NR319HA","Fritton Arms, Beccles Road, Great Yarmouth, East of England, NR319HA",0.6953,Yes
24811,1626,"Wellesley Park Hotel, 62 Wellesley Rd Great YarmouthNorfolk, East of England, NR301EX","Wellesley Park Hotel, Wellesley Road, Great Yarmouth, , United Kingdom, East of England, NR301EX",0.7769,yes
24841,6509,"Barons Court, Norfolk Square Great YarmouthNorfolk, East of England, NR301EE","Barons Court Hotel, 5, Norfolk Square, Great Yarmouth, East of England, NR301EE",0.6787,yes
24852,9223,"Premier Inn Great Yarmouth West (A47), North River Road, Runham Vauxhall Great Yarmouth, East of England, NR301SH","Premier Inn, North River Road, Great Yarmouth, , GB, East of England, NR301SH",0.7,yes
24909,5778,"Gretna Hall Hotel, Gretna Green GretnaDumfriesshire, Dumfries and Galloway, DG165DY","Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",0.7633,yes
24911,7841,"Days Inn Gretna Green, Welcome Break Services Area A7 A74 M Junction 21/22Gretna Green, Dumfries and Galloway, DG165HQ","Days Inn, Gretna Green, Dumfries and Galloway, DG165HQ",0.7539,yes
24914,692,"Solway Lodge Hotel, 97-99 Annan Road GretnaDumfrieshire, Dumfries and Galloway, DG165DN","Solway Lodge Hotel, 97-99, Annan Road, Gretna, , United Kingdom, Dumfries and Galloway, DG165DN",0.7538,yes
24930,5778,"Gretna Hall Hotel, Gretna Green GretnaDumfriesshire, Dumfries and Galloway, DG165DY","Gretna Hall Hotel, Gretna Green, Dumfries and Galloway, DG165DY",0.7633,yes
24932,7841,"Days Inn Gretna Green, Welcome Break Services Area A7 A74 M Junction 21/22Gretna Green, Dumfries and Galloway, DG165HQ","Days Inn, Gretna Green, Dumfries and Galloway, DG165HQ",0.7539,yes
24935,692,"Solway Lodge Hotel, 97-99 Annan Road GretnaDumfrieshire, Dumfries and Galloway, DG165DN","Solway Lodge Hotel, 97-99, Annan Road, Gretna, , United Kingdom, Dumfries and Galloway, DG165DN",0.7538,yes
25117,7350,"Ye Olde Bulls Head Inn & Townhouse, Castle Street BeaumarisAnglesey, Isle of Anglesey, LL588AP","Olde Bull's Head, 12-14, Castle Street, Beaumaris, Isle of Anglesey, LL588AP",0.6773,yes
25124,8064,"Royal Sportsman Hotel, 131 High Street PorthmadogGwynedd, LL499HB","Royal Sportsman Hotel, 131, Stryd Fawr, Gwynedd, LL499HB",0.7034,yes
25128,5691,"Travelodge Holyhead, Kingsland Road Na Na HolyheadAnglesey, Isle of Anglesey, LL652LB","Travelodge Holyhead, Kingsland Road, Holyhead, Isle of Anglesey, LL652LB",0.6573,yes
25152,5255,"Anglesey Arms Hotel, Mona Road Menai BridgeAnglesey, Isle of Anglesey, LL595EA","Anglesey Arms, Mona Road, Porthaethwy / Menai Bridge, Isle of Anglesey, LL595EA",0.7,yes
26043,3699,"Caer Menai, 15 Church Street, Gwynedd, LL551SW","Caer Menai, Stryd yr Eglwys / Church Street, Caernarfon, , United Kingdom, Gwynedd, LL551SW",0.704,yes
26642,1829,"Clydesdale Hotel, 12 Clydesdale Street HamiltonSouth Lanarkshire, ML30DP","The Clydesdale Hotel, Clydesdale Street, Hamilton, , United Kingdom, South Lanarkshire, ML30DP",0.67,yes
26648,9724,"Hampton by Hilton Hamilton Park, Bothwell Road, South Lanarkshire, ML30DW","Hampton by Hilton Hamilton Park, Bothwell Road, Hamilton, South Lanarkshire, ML30DW",0.7,yes
26658,6403,"Hilton At The Ageas Bowl Southampton, The Ageas Bowl Stadium Botley Road West End Botley RoadSouthampton, Eastleigh, South East, SO303XH","Hilton Southampton - Utilita Bowl, Botley Road, Southampton, Eastleigh, South East, SO303XH",0.684,Yes
26686,10150,"Balmer Lawn Hotel, Lyndhurst Road Brockenhurst New Forest, South East, SO427ZB","Balmer Lawn Hotel, Balmer Lawn Road, Brockenhurst, New Forest, South East, SO427ZB",0.6899,Yes
26688,4641,"Doubletree by Hilton Southampton, Bracken Place Chilworth ChilworthSouthampton, Test Valley, South East, SO163RB","DoubleTree by Hilton Hotel Southampton, Bracken Place, Southampton, Test Valley, South East, SO163RB",0.7113,Yes
26701,9,"The Winchfield Inn, Station Hill WinchfieldHampshire, Hart, South East, RG278BX","The Winchfield Inn, Station Road, Winchfield, Hook, , United Kingdom, Hart, South East, RG278BX",0.7091,Yes
26922,6857,"Premier Inn London Harrow, Kenton Road KentonMiddlesex, Harrow, London, HA38AT","Premier Inn, Kenton Road, Harrow, London, HA38AT",0.7716,Yes
27001,746,"The Douglas Hotel, 2 Grange Road Hartlepool, North East, TS268JA","Douglass Hotel, 2, Grange Road, Hartlepool, , United Kingdom, North East, TS268JA",0.7395,Yes
27011,8919,"The Marine Hotel, The Front Seaton CarewHartlepool, North East, TS251BS","Seaton Hotel, The Front, Hartlepool, North East, TS251BS",0.7,Yes
27046,10954,"Georgian House Hotel & Spa, High Street HaslemereSurrey, Waverley, South East, GU272JY","Georgian House Hotel, 37-41, High Street, Haslemere, Waverley, South East, GU272JY",0.6737,Yes
