orig_indexA,orig_indexB,text_a,text_b,lat_a,long_a,lat_b,long_b,prediction,true_label,generated_text,correct
51585,2174,"McKays Hotel, Bar & Restaurant, 138 Atholl Road Pitlochry, Perth and Kinross, PH165AG","McKays Townhouse, 113, Atholl Road, Pitlochry, , United Kingdom, Perth and Kinross, PH165AG",56.70363,-3.73569,51.2294054,-3.8339332,1,1,MATCH,True
18324,4214,"Derby Station Hotel - Sure Hotel Collection by Best Western, Midland Road DerbyDerbyshire, East Midlands, DE12SL","Derby Station Hotel, 21, Midland Road, Derby, East Midlands, DE12SL",52.915573,-1.465151,52.91575935,-1.465111566,1,1,MATCH,True
24065,6390,"The Painswick, Kemps Lane Painswick PainswickGloucestershire, Stroud, South West, GL66YB","The Painswick Hotel, Kemps Lane, Stroud, South West, GL66YB",51.785022,-2.192864,51.96722305,1.35361825,1,1,MATCH,True
53877,7064,"The Original Rosslyn Hotel, 2-4 Main Street RoslinScotland, Midlothian, EH259LE","The Original Rosslyn Inn, Main Street, Midlothian, EH259LE",55.85702,-3.16395,55.85831619,-3.166193015,1,1,MATCH,True
6201,2327,"King Edward Hotel, 44 King Edward Avenue Blackpool, North West, FY29TA","King Edward Hotel, 44, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.83533,-3.05128,53.8353901,-3.0510399,1,1,MATCH,True
44532,3358,"Park View Residence, 220 Waterloo Road Manchester, North West, M80TL","Parkview Residence, 220, Waterloo Road, Manchester, , United Kingdom, North West, M80TL",53.501702,-2.245168,51.7121131,-3.3477268,1,1,MATCH,True
19817,4178,"Premier Inn Dover East, Jubilee Way Guston Wood Guston WoodDover Kent, South East, CT155FD","Premier Inn, Jubilee Way, Guston Wood, Dover, South East, CT155FD",51.14573,1.32861,52.41045195,-1.78006715,1,1,MATCH,True
67036,58,"The Feathers, Market Street Woodstock WoodstockOxfordshire, West Oxfordshire, South East, OX201SX","The Feathers, 16-20, Market Street, Woodstock, , United Kingdom, West Oxfordshire, South East, OX201SX",51.84761,-1.35511,51.8479351,-1.3545616,1,1,MATCH,True
9876,9094,"Busta House Hotel Shetland, Shetland Islands, ZE29QN","Busta House, Shetland, , GB, Shetland Islands, ZE29QN",60.38397,-1.37583,60.38370745,-1.375858588,1,1,MATCH,True
20486,6877,"Seaham Hall and Serenity Spa, Lord Byrons Walk Seaham County Durham, North East, SR77AG","Seaham Hall Hotel, Lord Byron's Walk, Seaham, County Durham, North East, SR77AG",54.84752,-1.3575,54.84934589,-1.346739364,1,1,MATCH,True
37934,8831,"The Grapevine Hotel, 117 Warwick Way London, Westminster, SW1V4HT","The Grapevine Hotel, 117, Warwick Way, London",51.490724,-0.145087,51.4908737,-0.144983863,1,1,MATCH,True
38652,9676,"Shoreditch Inn, 1 Austin Street London, Tower Hamlets, E27NB","Shoreditch Inn, 1, Austin Street, London, Tower Hamlets, E27NB",51.527234,-0.076979,51.52728505,-0.076819044,1,1,MATCH,True
21584,2775,"Novotel London Stansted, Round Coppice Road . London Stansted Airport Stansted, Uttlesford, East of England, CM241SF","Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",51.87629,0.212439,55.2003508,-6.6450657,1,1,MATCH,True
58127,10550,"The Phoenix Hotel, 15 Fore Street Chard, Somerset, South West, TA201PH","The Phoenix Hotel, Fore St, Chard, Somerset, South West, TA201PH",50.8727,-2.965,53.36661795,-2.27618915,1,1,MATCH,True
20490,9725,"Gadds Town House, 34 Old Elvet Durham, County Durham, North East, DH13HN","The Town House, 34, Old Elvet, Durham, County Durham, North East, DH13HN",54.77505,-1.56854,54.77494865,-1.56822527,1,1,MATCH,True
4536,1044,"The Lion Hotel, Lion Hotel Bridge Street BelperDerbyshire, Amber Valley, East Midlands, DE561AX","Lion Hotel, 24, Bridge Street, Belper, , United Kingdom, Amber Valley, East Midlands, DE561AX",53.02448,-1.48489,53.4047575,-2.9920507,1,1,MATCH,True
2176,8419,"The Pilgrims Hotel, 18 The Friars Canterbury, South East, CT12AS","The Pilgrims Hotel, 18, The Friars, Canterbury, Kent, , GB, South East, CT12AS",51.28061,1.078108,51.0837847,-0.6811093,1,1,MATCH,True
3165,736,"The Slate, Talybont Bangor, Gwynedd, LL573UR","The Slate, Tal Y Bont, Bangor, , GB, Gwynedd, LL573UR",53.21633,-4.0908,53.2162201,-4.0906235,1,1,MATCH,True
36763,5430,"Miramar, 158 Station Road LlanelliDyfed, Carmarthenshire, SA151YU","Hotel Miramar, 158, Station Road, Carmarthenshire, SA151YU",51.674,-4.15996,51.6739258,-4.16020151,1,1,MATCH,True
21220,2045,"Sheraton Grand Hotel & Spa, 1 Festival Square Edinburgh Scotland, City of Edinburgh, EH39SR","Sheraton Hotel, 1, Festival Square, Edinburgh, , GB, City of Edinburgh, EH39SR",55.94705,-3.207419,55.9470042,-3.2077083,1,1,MATCH,True
45371,6658,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel & Restaurant, 72, Main Road, Meriden, , GB, Solihull, West Midlands, CV77NF",52.43612,-1.64654,52.43595175,-1.647261706,1,1,MATCH,True
36173,9993,"The Pied Bull Hotel, 54 High Street Newton-Le-Willows, St. Helens, North West, WA129SH","The Pied Bull Hotel, 54, High Street, Newton-le-Willows, St. Helens, North West, WA129SH",53.45727,-2.61837,51.0911558,0.6897187,1,1,MATCH,True
64985,3227,"Timbertop Aparthotel, 8 Victoria Park Weston-super-Mare, North Somerset, South West, BS232HZ","Timbertop Suites, 8, Victoria Park, Weston-super-Mare, , United Kingdom, North Somerset, South West, BS232HZ",51.35378,-2.98259,55.5015321,-5.3325993,1,1,MATCH,True
60163,4164,"Premier Inn Stafford North Hurricane, 1 Hurricane Close StaffordStaffordshire, West Midlands, ST161GZ","Premier Inn Stafford North Spitfire, Spitfire Close, West Midlands, ST161GZ",52.83198,-2.13533,53.32597665,-0.9498362,1,1,MATCH,True
5772,2392,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT","Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",53.787313,-3.056204,53.7863217,-3.0565832,1,1,MATCH,True
37954,6932,"National Hotel, 17-19 Queens Avenue Muswell HillLondon, Haringey, N103PE","National Hotel, 17-19, Queens Avenue, London, Haringey, N103PE",51.591715,-0.144662,51.5916049,-0.144832659,1,1,MATCH,True
81,9232,"Skene House HotelSuites Holburn, 6 Union Grove Aberdeen, Aberdeen City, AB106SY","Skene House Apartments Holburn, 6, Union Grove, Aberdeen, Aberdeen City, AB106SY",57.141867,-2.11285,57.1419609,-2.11293215,1,1,MATCH,True
63126,1328,"The Robin Hill, 74 Braddons Hill Road East TorquayDevon, Torbay, South West, TQ11HF","Robin Hill Guest House, 74, Braddons Hill Road East, Torquay, , United Kingdom, Torbay, South West, TQ11HF",50.46331,-3.51761,52.5405051,-0.2577796,1,1,MATCH,True
48087,1486,"Swan Hotel, 19 The Thoroughfare HarlestonNorfolk, South Norfolk, East of England, IP209AS","The Swan Hotel, 19, The Thoroughfare, Harleston, , United Kingdom, South Norfolk, East of England, IP209AS",52.402488,1.299796,57.6787676,-2.0278874,1,1,MATCH,True
19078,544,"Novar Arms Hotel, Balconie Street Schottland, Highland, IV169UN","Novar Arms Hotel, Balconie Street, Evanton, , United Kingdom, Highland, IV169UN",57.663551,-4.336741,57.8961413,-5.1606501,1,1,MATCH,True
5875,2396,"Royal Hotel, 57 Clifton Drive Blackpool, North West, FY41NT","The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",53.7854,-3.05583,53.7873074,-3.0559327,1,1,MATCH,True
57991,5818,"Strawberry Bank Hotel, Main Rd Meriden MeridenCoventryWest Midlands, Solihull, CV77NF","Strawberry Bank Hotel & Restaurant, Main Road, Meriden, Solihull, West Midlands, CV77NF",52.43612,-1.64654,52.43692713,-1.647464772,1,1,MATCH,True
6335,2332,"The Woodleigh Over 50's B & B, 32 King Edward Ave, Blackpool, North West, FY29TA","Woodleigh Hotel, 32, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.8354,-3.05186,53.8353901,-3.0516729,1,1,MATCH,True
39187,6567,"The Grazing Goat, 6 New Quebec Street London, Westminster, W1H7RQ","The Grazing Goat, 6, New Quebec Street, London, Westminster, W1H7RQ",51.5152,-0.1583,51.51528065,-0.158073899,1,1,MATCH,True
5274,7132,"Ely House Hotel, 53 Tettenhall Road WolverhamptonWest Midlands, WV39NB","Ely House Hotel, 53, Tettenhall Road, Wolverhampton, West Midlands, WV39NB",52.586665,-2.142973,52.58644445,-2.143307786,1,1,MATCH,True
38950,5685,"The Ned, 27 Poultry London, City of London, EC2R8AJ","The Ned, 27, Poultry, London, City of London, EC2R8AJ",51.51387,-0.08976,51.51372655,-0.090037995,1,1,MATCH,True
44396,1680,"The Works Aparthotel, 33 Withy Grove Manchester, North West, M42BJ","The Works ApartHotel, 33, Withy Grove, Manchester, , GB, North West, M42BJ",53.48464,-2.24062,53.5501364,-0.5578932,1,1,MATCH,True
37411,8285,"Novotel London Tower Bridge, 10 Pepys Street London, City of London, EC3N2NR","Novotel London Tower Bridge, 10, Pepys Street, London, City of London, EC3N2NR",51.510784,-0.077317,51.5105749,-0.077513508,1,1,MATCH,True
33495,4794,"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP","Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",54.06711,-2.87931,52.25968015,-1.60975975,1,1,MATCH,True
33491,2411,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR","Bradleys Hotel, 80, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.81573,-3.05019,53.8158919,-3.0497695,1,1,MATCH,True
17209,7133,"Lyzzick Hall Hotel, Underskiddaw KeswickCumbria, Cumberland, North West, CA124PY","Lyzzick Hall Hotel, Underskiddaw, Cumberland, North West, CA124PY",54.62621,-3.16528,52.58717535,-2.1401395,1,1,MATCH,True
38274,10275,"Euro Hotel Hammersmith, 31 Shepherds Bush Road Hammersmith HammersmithLondon, Hammersmith and Fulham, W67LX","Euro Hotel, 31, Shepherds Bush Road, London, , GB, Hammersmith and Fulham, W67LX",51.501174,-0.221866,51.50120825,-0.221696483,1,1,MATCH,True
64810,5469,"Premier Inn Nottingham South, Loughborough Road Ruddington RuddingtonNottinghamNottinghamshire, Rushcliffe, East Midlands, NG116LS","Premier Inn, Loughborough Road, Nottingham, , GB, Rushcliffe, East Midlands, NG116LS",52.90834559,-1.145131588,52.90702,-1.144017,1,1,MATCH,True
48542,8105,"The Beeches Hotel and Leisure Club, 69 Wilford Lane West BridgfordNottingham, Rushcliffe, East Midlands, NG27RN","The Beeches Hotel, 65, Wilford Lane, Nottingham, Rushcliffe, East Midlands, NG27RN",52.93036,-1.14293,52.93034715,-1.142767476,1,1,MATCH,True
5977,2390,"The Scala, 22 Clifton Drive Blackpool, North West, FY41NX","Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",53.78644,-3.0565,59.141372,-2.5974633,1,1,MATCH,True
48337,11029,"The Poplars Hotel, Cross Street Moulton MoultonNorthampton, West Northamptonshire, East Midlands, NN37RZ","The Poplars Hotel, 33, Cross Street, Northampton, , GB, West Northamptonshire, East Midlands, NN37RZ",52.28888,-0.85482,51.20457225,-1.4649618,1,1,MATCH,True
23093,8722,"Brambletye Hotel, The Square Forest Row, Wealden, South East, RH185EZ","Brambletye Hotel, Lewes Road, Forest Row, Wealden, South East, RH185EZ",51.09944,0.03313,51.88748825,0.25786465,1,1,MATCH,True
34061,6301,"Baxter Holiday Apartments, 37 Charnley Road, Blackpool, North West, FY14PE","Baxter Holiday Apartments, 37 Charnley Road, Blackpool, North West, FY14PE",53.81551,-3.04743,53.81551,-3.04743,1,1,MATCH,True
59259,3113,"Woodlands Hotel, 80 Pinchbeck Road SpaldingLincolnshire, South Holland, East Midlands, PE111QF","The Woodlands, 80-84, Pinchbeck Road, Spalding, , GB, South Holland, East Midlands, PE111QF",52.79339,-0.15134,51.8875857,-0.4367387,1,1,MATCH,True
33847,2515,"The Clarendon Showtel, 22-30 Clarendon Road Blackpool, North West, FY16EF","The Clarendon Showtel, Back Moon Avenue, Blackpool, , United Kingdom, North West, FY16EF",53.80479,-3.05103,52.5349565,-2.4131484,0,1,NO_MATCH,False
38968,6201,"Docklands Lodge London, 244 Poplar High Street London, Tower Hamlets, E140BB","King Edward Hotel, 44 King Edward Avenue Blackpool, North West, FY29TA",51.50868,-0.01075,53.83533,-3.05128,0,1,NO_MATCH,False
5120,5079,"Crowne Plaza Birmingham City, Central Square Birmingham, West Midlands, B11HH","Crowne Plaza, Holliday Street, Birmingham, West Midlands, B11HH",52.47779,-1.905993,52.47737,-1.906237795,1,1,MATCH,True
53963,5946,"Newcastle House Rothbury, Front Street MorpethRothburyNorthumberland, North East, NE657UT","Newcastle House Hotel, Front Street, Rothbury, Northumberland, North East, NE657UT",55.30951,-1.9114,55.3094716,-1.911300788,1,1,MATCH,True
5986,33651,"The Bramleigh Hotel, 13/15 Gynn Avenue Blackpool, North West, FY12LD","The Bramleigh Hotel, 13/15 Gynn Avenue Blackpool, North West, FY12LD",53.83163,-3.05445,53.83163,-3.05445,1,1,MATCH,True
13775,1467,"The Glendeveor, 25 Mount Wise Newquay, Cornwall, South West, TR72BQ","The Glendeveor, 25, Mount Wise, Newquay, , United Kingdom, Cornwall, South West, TR72BQ",50.41216,-5.08073,50.4118048,-5.0826291,1,1,MATCH,True
43852,2172,"Castle Hill Guest House, Castle Hill Lynton North Devon, South West, EX356JA","Castle Hill Guest House, Church Hill, Lynton, , United Kingdom, North Devon, South West, EX356JA",51.22941,-3.83384,55.9718582,-3.1618951,1,1,MATCH,True
12104,1310,"Crown Hotel, HIGH STREET, NANTWICH CREWE, Cheshire East, North West, CW55AS","Crown Hotel, Bar & Grill, High Street, Nantwich, , United Kingdom, Cheshire East, North West, CW55AS",53.06736636,-2.522731572,50.7311059,-1.8737081,1,1,MATCH,True
6098,33794,"The Dudley Hotel, 3 Alexandra Road  Blackpool, North West, FY16BU","The Dudley Hotel, 3 Alexandra Road  Blackpool, North West, FY16BU",53.80109,-3.05425,53.80109,-3.05425,1,1,MATCH,True
27011,8919,"The Marine Hotel, The Front Seaton CarewHartlepool, North East, TS251BS","Seaton Hotel, The Front, Hartlepool, North East, TS251BS",54.66066,-1.18763,54.0190734,-2.1364707,1,1,MATCH,True
10343,11132,"Cambridge Belfry Hotel & Spa, Back Lane Cambourne CambourneCambridgeCambridgeshire, South Cambridgeshire, East of England, CB236BW","The Cambridge Belfry, Back Lane, Cambridge, , GB, South Cambridgeshire, East of England, CB236BW",52.220688,-0.068852,57.15006395,-2.10417575,1,1,MATCH,True
16964,7561,"Royal Oak Hotel, Rosthwaite BorrowdaleKeswickCumbria, Cumberland, North West, CA125XB","Royal Oak Hotel, Rosthwaite, Cumberland, North West, CA125XB",54.5237,-3.14687,54.3978155,-3.48643495,1,1,MATCH,True
33793,2445,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW","Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.81551,-3.05003,53.8154897,-3.0482366,1,1,MATCH,True
37262,6843,"Holly House Hotel, 20 Hugh Street Victoria  London London Victoria, Westminster, SW1V1RP","Holly House Hotel, 20, Hugh Street, London, Westminster, SW1V1RP",51.492384,-0.145458,51.4924471,-0.145549186,1,1,MATCH,True
4139,3803,"MERCURE BEDFORD CENTRE HOTEL, 2 St Marys Street BedfordBedfordshire, East of England, MK420AR","Mercure Hotel, 2, St Mary's Street, Bedford, , GB, East of England, MK420AR",52.13396,-0.466227,50.82583695,-0.44267635,1,1,MATCH,True
6097,2445,"Ruskin Hotel, 55-61 Albert Road Blackpool, North West, FY14PW","Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.81551,-3.05003,53.8154897,-3.0482366,1,1,MATCH,True
23550,5279,"Premier Inn Newcastle, Maingate Kingsway North Team Valley Kings Way NorthGateshead, North East, NE110NU","Premier Inn, Kingsway North, Gateshead, North East, NE110NU",54.94288,-1.62421,54.973169,-1.618044,1,1,MATCH,True
48476,7717,"The Norfolk Mead Hotel, Church Loke Coltishall ColtishallNorfolk, Broadland, East of England, NR127DN","Norfolk Mead Hotel & Spa, Church Loke, Broadland, East of England, NR127DN",52.725499,1.361798,52.03644725,-1.86093255,1,1,MATCH,True
22065,6695,"Premier Inn Exeter, Fitzroy Road Exeter  Devon Exeter, South West, EX13LJ","Premier Inn, Fitzroy Road, Exeter, South West, EX13LJ",50.724896,-3.473965,51.53715305,0.0799384,1,1,MATCH,True
61550,10173,"Travelodge Swansea Central, Princess Way Swansea, SA13LQ","Travelodge, Princess Way, Swansea, SA13LQ",51.61894989,-3.941382885,51.6189126,-3.941867027,1,1,MATCH,True
37704,6823,"Norfolk Towers Paddington, 34 Norfolk Place Paddingto London, NW21QW","Norfolk Towers Hotel, 34, Norfolk Place, London, , GB, Westminster, W21QW",51.51637,-0.171894,51.51622395,-0.172058905,1,1,MATCH,True
12146,12222,"Premier Inn Chester Central North, 76 Liverpool Road Chester ChesterCheshire, Cheshire West and Chester, North West, CH21AU","Premier Inn Chester Central North, 76 Liverpool Road Chester ChesterCheshire, Cheshire West and Chester, North West, CH21AU",53.208412,-2.894522,53.208412,-2.894522,1,1,MATCH,True
55760,31392,"The Bull Hotel Maidstone Sevenoaks, Bull Lane Wrotham Village WrothamKent, Tonbridge and Malling, South East, TN157RF","The Bull Hotel Maidstone Sevenoaks, Bull Lane Wrotham Village WrothamKent, Tonbridge and Malling, South East, TN157RF",51.30838,0.31134,51.30838,0.31134,1,1,MATCH,True
60579,1955,"Golden Lion Hotel, 8 10 King St Stirling Scotland, FK81BD","Golden Lion, 8-10, King Street, Stirling, , United Kingdom, FK81BD",56.117734,-3.937204,51.613514,-3.9544356,1,1,MATCH,True
113,10421,"Inn At The Park Hotel, 3 4 Deemount Terrace Aberdeen Aberdeenshire Scotland AberdeenScotland, Aberdeen City, AB117RX","Inn At The Park, 4, Deemount Terrace, Aberdeen, , GB, Aberdeen City, AB117RX",57.133567,-2.102491,57.1335129,-2.102495028,1,1,MATCH,True
21200,850,"Hilton Edinburgh Carlton, North Bridge 19  Edinburgh Edinburgh, EH11SD","Hilton Edinburgh Carlton, 19, North Bridge, Edinburgh, , United Kingdom, EH11SD",55.95079,-3.187801,50.8910398,-3.8773227,1,1,MATCH,True
60104,4813,"Travelodge Newcastle Under Lyme Central, Lower Street Newcastle Under LymeStaffordshire, Newcastle-under-Lyme, West Midlands, ST52RS","Travelodge, Lower Street, Newcastle-under-Lyme, West Midlands, ST52RS",53.011566,-2.230789,57.87956205,-4.02290595,1,1,MATCH,True
22053,5789,"Southernhay House Hotel, 36 Southernhay East Exeter, South West, EX11NX","Southernhay House, 36, Southernhay East, Exeter, South West, EX11NX",50.72216,-3.52666,52.2004134,-0.893424,1,1,MATCH,True
45478,9812,"The Baltimore Hotel, 250 Marton Rd Middlesbrough, North East, TS42EZ","Baltimore Hotel, 250, Marton Road, Middlesbrough, North East, TS42EZ",54.566874,-1.223323,51.0761619,1.1722287,1,1,MATCH,True
34494,6117,"The Talbot Inn, 14 New Street LedburyHerefordshire, Herefordshire, County of, West Midlands, HR82DX","The Talbot Hotel, 14, New Street, Ledbury, Herefordshire, County of, West Midlands, HR82DX",52.035662,-2.423311,50.45827445,-3.54310345,1,1,MATCH,True
22025,2563,"Woodhayes Country House Woodhayes Lane Whimple Exeter, East Devon, South West, EX52TQ","Woodhayes Country House Hotel, Woodhayes Lane, Exeter, , United Kingdom, East Devon, South West, EX52TQ",50.7634021,-3.3550674,50.8972821,-1.3927163,1,1,MATCH,True
12876,6495,"Best Western Walton Park Hotel, Wellington Terrace ClevedonNorth Somerset, South West, BS217BL","Walton Park Hotel, Wellington Terrace, Clevedon, North Somerset, South West, BS217BL",51.448475,-2.855143,52.3372549,0.5362765,1,1,MATCH,True
5732,33346,"The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND","The Big Blue Hotel, 1 Clifton Drive Pleasure Beach Resort Lancashire Blackpool Lancashire, North West, FY41ND",53.788,-3.05707,53.788,-3.05707,1,1,MATCH,True
